figure_id,policy,metric,x_axis,sweep_value,seed,scenario_name,number_of_agents,episode_length,arrival_probability,timeout_slots,timeout_seconds,cpu_capacity_per_slot_agent,cpu_capacity_per_slot_edge,cpu_capacity_per_slot_cloud,task_completion_delay_raw,paper_style_delay_for_plotting,task_drop_ratio,task_drop_percent,completion_rate,throughput,average_reward,total_reward,completed_tasks,dropped_tasks,total_tasks,generated_arrivals,finalized_terminal_tasks,pending_at_horizon,status,claim_boundary,notes
Figure 10e,VO,task_drop_ratio,cpu_computation_capacity_ghz,4.0,7,paper_default,20,110,0.5,20,2.0,4.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3795.0,-3795.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,HO,task_drop_ratio,cpu_computation_capacity_ghz,4.0,7,paper_default,20,110,0.5,20,2.0,4.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3766.0,-3766.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,BCO,task_drop_ratio,cpu_computation_capacity_ghz,4.0,7,paper_default,20,110,0.5,20,2.0,4.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,MLEO,task_drop_ratio,cpu_computation_capacity_ghz,4.0,7,paper_default,20,110,0.5,20,2.0,4.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,HOODIE,task_drop_ratio,cpu_computation_capacity_ghz,5.0,7,paper_default,20,110,0.5,20,2.0,5.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3643.0,-3643.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,RO,task_drop_ratio,cpu_computation_capacity_ghz,5.0,7,paper_default,20,110,0.5,20,2.0,5.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3812.0,-3812.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,FLC,task_drop_ratio,cpu_computation_capacity_ghz,5.0,7,paper_default,20,110,0.5,20,2.0,5.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,VO,task_drop_ratio,cpu_computation_capacity_ghz,5.0,7,paper_default,20,110,0.5,20,2.0,5.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3795.0,-3795.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,HO,task_drop_ratio,cpu_computation_capacity_ghz,5.0,7,paper_default,20,110,0.5,20,2.0,5.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3766.0,-3766.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,BCO,task_drop_ratio,cpu_computation_capacity_ghz,5.0,7,paper_default,20,110,0.5,20,2.0,5.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,MLEO,task_drop_ratio,cpu_computation_capacity_ghz,5.0,7,paper_default,20,110,0.5,20,2.0,5.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,HOODIE,task_drop_ratio,cpu_computation_capacity_ghz,6.0,7,paper_default,20,110,0.5,20,2.0,6.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3643.0,-3643.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,RO,task_drop_ratio,cpu_computation_capacity_ghz,6.0,7,paper_default,20,110,0.5,20,2.0,6.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3812.0,-3812.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,FLC,task_drop_ratio,cpu_computation_capacity_ghz,6.0,7,paper_default,20,110,0.5,20,2.0,6.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,VO,task_drop_ratio,cpu_computation_capacity_ghz,6.0,7,paper_default,20,110,0.5,20,2.0,6.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3795.0,-3795.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,HO,task_drop_ratio,cpu_computation_capacity_ghz,6.0,7,paper_default,20,110,0.5,20,2.0,6.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3766.0,-3766.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,BCO,task_drop_ratio,cpu_computation_capacity_ghz,6.0,7,paper_default,20,110,0.5,20,2.0,6.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,MLEO,task_drop_ratio,cpu_computation_capacity_ghz,6.0,7,paper_default,20,110,0.5,20,2.0,6.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,HOODIE,task_drop_ratio,cpu_computation_capacity_ghz,7.0,7,paper_default,20,110,0.5,20,2.0,7.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3643.0,-3643.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,RO,task_drop_ratio,cpu_computation_capacity_ghz,7.0,7,paper_default,20,110,0.5,20,2.0,7.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3812.0,-3812.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,FLC,task_drop_ratio,cpu_computation_capacity_ghz,7.0,7,paper_default,20,110,0.5,20,2.0,7.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,VO,task_drop_ratio,cpu_computation_capacity_ghz,7.0,7,paper_default,20,110,0.5,20,2.0,7.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3795.0,-3795.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,HO,task_drop_ratio,cpu_computation_capacity_ghz,7.0,7,paper_default,20,110,0.5,20,2.0,7.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3766.0,-3766.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
Figure 10e,BCO,task_drop_ratio,cpu_computation_capacity_ghz,7.0,7,paper_default,20,110,0.5,20,2.0,7.0,0.5,3.0,0.0,-0.0,1.0,100.0,0.0,0,-3783.0,-3783.0,0,1,1,1125,1,1124,simulator_generated,"[""Feature 080 prepares HOODIE_PROPOSED for later evaluation."", ""Ranking must wait until HOODIE_PROPOSED is implemented faithfully enough."", ""Do not rank policies."", ""Do not evaluate baselines."", ""Do not introduce thesis method."", ""Do not use DCQ."", ""Do not claim full reproduction unless all required components pass."", ""HOODIE remains the paper proposed method boundary."", ""No thesis/DCQ/custom-method claim is allowed."", ""Feature 086 approximations remain in force for output comparison.""]",Live simulator sweep generated from the approved runtime controls. Preserve raw positive delay and paper-style negative plotting delay; preserve raw drop ratio and percentage.
